,X,Y,Z
0,-0.016362461737446838,-0.02181661564992912,0.015271630954950384
1,-0.016362461737446838,-0.02181661564992912,0.015271630954950384
2,-0.016362461737446838,-0.032724923474893676,0.004363323129985824
3,-0.022907446432425576,-0.03490658503988659,0.002181661564992912
4,-0.030543261909900768,-0.037088246604879506,0.0
5,-0.0272707695624114,-0.04036073895236887,-0.003272492347489368
6,-0.02181661564992912,-0.038179077387375956,-0.001090830782496456
7,-0.017453292519943295,-0.03381575425739013,-0.001090830782496456
8,-0.014180800172453928,-0.02945243112740431,0.001090830782496456
9,-0.01090830782496456,-0.022907446432425576,0.0
10,-0.015271630954950384,-0.018544123302439753,0.006544984694978736
11,-0.014180800172453928,-0.01090830782496456,0.007635815477475192
12,-0.020725784867432664,-0.01090830782496456,0.01090830782496456
13,-0.025089107997418487,-0.011999138607461015,0.01090830782496456
14,-0.028361600344907856,-0.018544123302439753,0.014180800172453928
15,-0.028361600344907856,-0.017453292519943295,0.011999138607461015
16,-0.03490658503988659,-0.015271630954950384,0.01090830782496456
17,-0.04690572364734761,-0.020725784867432664,0.01090830782496456
18,-0.050178215994836975,-0.022907446432425576,0.01090830782496456
19,-0.0545415391248228,-0.02399827721492203,0.015271630954950384
20,-0.050178215994836975,-0.03381575425739013,0.013089969389957472
21,-0.04799655442984406,-0.04145156973486533,0.009817477042468103
22,-0.04363323129985824,-0.04799655442984406,0.013089969389957472
23,-0.039269908169872414,-0.0545415391248228,0.014180800172453928
24,-0.037088246604879506,-0.05235987755982989,0.018544123302439753
25,-0.03599741582238305,-0.04363323129985824,0.020725784867432664
26,-0.037088246604879506,-0.04036073895236887,0.025089107997418487
27,-0.037088246604879506,-0.03490658503988659,0.020725784867432664
28,-0.037088246604879506,-0.0272707695624114,0.013089969389957472
29,-0.028361600344907856,-0.022907446432425576,0.00545415391248228
30,-0.022907446432425576,-0.01090830782496456,0.002181661564992912
31,-0.028361600344907856,-0.009817477042468103,0.001090830782496456
32,-0.022907446432425576,-0.006544984694978736,-0.006544984694978736
33,-0.026179938779914945,0.002181661564992912,-0.002181661564992912
34,-0.0272707695624114,0.004363323129985824,-0.006544984694978736
35,-0.02945243112740431,0.00545415391248228,-0.00545415391248228
36,-0.03490658503988659,0.009817477042468103,-0.006544984694978736
37,-0.039269908169872414,0.01090830782496456,0.0
38,-0.04036073895236887,0.019634954084936207,0.007635815477475192
39,-0.03490658503988659,0.017453292519943295,0.01090830782496456
40,-0.028361600344907856,0.016362461737446838,0.013089969389957472
41,-0.02181661564992912,0.013089969389957472,0.013089969389957472
42,-0.019634954084936207,0.001090830782496456,0.007635815477475192
43,-0.02181661564992912,-0.004363323129985824,0.014180800172453928
44,-0.022907446432425576,-0.019634954084936207,0.014180800172453928
45,-0.025089107997418487,-0.020725784867432664,0.013089969389957472
46,-0.030543261909900768,-0.031634092692397225,0.014180800172453928
47,-0.03490658503988659,-0.037088246604879506,0.015271630954950384
48,-0.037088246604879506,-0.03599741582238305,0.014180800172453928
49,-0.030543261909900768,-0.031634092692397225,0.013089969389957472
50,-0.02399827721492203,-0.02945243112740431,0.009817477042468103
51,-0.014180800172453928,-0.030543261909900768,0.001090830782496456
52,-0.00545415391248228,-0.0272707695624114,0.002181661564992912
53,-0.00545415391248228,-0.017453292519943295,0.0
54,-0.001090830782496456,-0.011999138607461015,0.004363323129985824
55,0.0,-0.001090830782496456,0.002181661564992912
56,-0.013089969389957472,0.0,0.001090830782496456
