,X,Y,Z,W
69,-0.004370566456538522,-1.1773651288967673e-05,1.709115504238223e-05,-0.9998591696290835
70,0.9899129784741872,1.4533920871188368e-05,2.7829956743546584e-05,-0.14073364347213363
71,0.2760026457061796,2.2903694973101044e-05,-5.20571528764937e-06,0.9610163506267138
72,-0.912787796557593,-1.2108278834566547e-05,-2.0318583137810294e-05,0.408098675997128
73,-0.5337756269908789,-2.454067302987195e-05,-1.1901156815086981e-05,-0.8454619305959575
74,0.7599165329115938,5.305286600184974e-06,1.9278176745382735e-05,-0.6498041125729772
75,0.7538542217420148,2.6998548076465107e-05,2.515966007111663e-05,0.6568245886692432
76,-0.5379907008829236,-1.6185435543260578e-07,-1.8544322946518954e-05,0.8427792965348875
77,-0.9137713620197595,-2.1129130681307756e-05,-3.5761617663708265e-05,-0.405868281179602
78,0.26235626406918333,-1.2999385510103284e-05,1.2886246577309554e-05,-0.9648173739585622
79,0.993646226067996,1.1455633518191829e-05,2.8201321339285764e-05,0.11120602504273686
80,0.04492490063992555,2.4732046584834185e-05,-1.06952014292344e-05,0.9988381081571323
81,-0.9792543878531347,-1.6421787211940056e-06,-3.373911407928235e-05,0.20187339477209051
82,-0.35521403466517765,-2.297654952273374e-05,-4.759135149698484e-06,-0.934618234837142
83,0.8649530499139302,-6.950063293757019e-06,2.589324634377396e-05,-0.5015383227586393
84,0.6358706729067404,1.9789939447240093e-05,1.3656758629817351e-05,0.7715887426840664
85,-0.655778289892146,7.291834722001572e-06,-2.7364747579849e-05,0.75473952408347
86,-0.853833039529822,-1.3764985523811895e-05,-2.5241753612262432e-05,-0.5202329004364643
87,0.3686045654239643,-1.3527778721754903e-05,2.5355133415897467e-05,-0.9294084354897039
88,0.9787886839193064,4.853690119697126e-06,3.3334696909786935e-05,0.20405463701300625
89,-0.031527009201224254,2.6641611518268407e-05,-1.679256712014329e-05,0.9993337022806296
90,-0.9894860361144375,4.129419538351161e-06,-3.281485052265528e-05,0.14344135729355842
91,-0.31628437501939166,-2.4525196843722694e-05,1.981219362328737e-06,-0.9484821837392051
92,0.8765995192578132,-3.448465041229383e-06,3.487825148865731e-05,-0.4808573191691623
93,0.631072165957379,1.8324738742385328e-05,1.6859632546743838e-05,0.7754963837011009
94,-0.647116513903783,7.211225193519384e-06,-3.055782670158702e-05,0.7621569125838289
95,-0.8683089233540979,-2.06470542661419e-05,-2.3900191864060936e-05,-0.49565996198425744
96,0.32494600865322365,-1.8267316813964684e-05,1.4856381167852779e-05,-0.9455397930732872
97,0.9898398324867365,1.5468489802473e-05,2.7798800427081512e-05,0.14088555430188637
98,0.04968846063639906,2.4037207283411654e-05,4.18031790904309e-06,0.9985784575451789
99,-0.9703746466035951,-1.3778243379858612e-05,-2.68585599312403e-05,0.2408259772124577
100,-0.4242873217635946,-2.1945325298438144e-05,-1.529362176705489e-05,-0.9053179675308376
101,0.804490764116709,5.284472645593435e-06,2.0916853695252173e-05,-0.593642311397105
102,0.7412396675342322,2.7927898395004222e-05,3.246237425283786e-05,0.6709519865954938
103,-0.5095838743264068,-4.647440117771642e-06,-9.077137207860855e-06,0.8601937813771472
104,-0.9453696844356402,-3.551341809247902e-05,-3.704867165388899e-05,-0.32539431123662454
105,0.1258614060124147,-7.715216943183927e-06,-1.1991471220211628e-05,-0.991846985482715
106,0.9965628481353858,3.8120384611894444e-05,2.7515789073590404e-05,-0.08037586601458409
107,0.28557239274088714,2.4122226756362663e-05,1.9200013092664772e-05,0.9581453112639988
108,-0.8770168958935197,-3.301645135581873e-05,-2.1383333702619528e-05,0.4800329487811863
109,-0.6542388604963271,-3.9229543793621596e-05,-2.3758628010672686e-05,-0.756014576050143
110,0.5989868479597295,1.7979597735184156e-05,1.3070676671847131e-05,-0.8004982975125482
111,0.9104585920679272,4.434992240984468e-05,3.2577345950592416e-05,0.4130910057525021
112,-0.20546246645581223,5.790389701872259e-06,5.545431496827583e-06,0.9784479792071334
113,-0.9996886724544751,-3.902885867051962e-05,-2.308003880207085e-05,0.013931012087206374
114,-0.2339930118570563,-3.0266690197079426e-05,-1.6584597409284655e-05,-0.9720159720850082
115,0.8953861582124477,2.4554805079188532e-05,1.0562287343144707e-05,-0.4448006899705802
116,0.6342823120975143,3.673003642741596e-05,2.685940820037831e-05,0.7728170803305154
117,-0.6088661641156694,-1.1386891602236624e-05,-2.4545483428892637e-06,0.7929934021730033
118,-0.9112013325841015,-4.380735731574551e-05,-3.913791533189239e-05,-0.4114181824070021
119,0.19083854105340944,-1.5859905059485973e-05,-1.7530643363054058e-05,-0.9813917230433752
120,0.998868142145793,4.6809028026752094e-05,2.8833985605699574e-05,-0.042517632781659015
121,0.2754230376052696,4.416262884987591e-05,3.293644086471502e-05,0.9610846583142427
122,-0.8691071254732556,-2.8991943008658337e-05,-1.6833392122481915e-05,0.49415650587696214
123,-0.6869188147018381,-5.2658301286809855e-05,-4.278390772174174e-05,-0.7264135492520413
124,0.5402752466704176,1.0269692624378252e-05,3.4316559217013816e-06,-0.8412092631530217
125,0.9467331504531327,5.292078743045022e-05,5.119263735674278e-05,0.32128333747066756
126,-0.0807271143147523,2.133296648424854e-05,1.1519741957410444e-05,0.9964968838993032
127,-0.9858813589401749,-3.638096761122156e-05,-4.2516937430057405e-05,0.1660034033888107
128,-0.404972626873112,-4.8297367425147675e-05,-2.158203118794526e-05,-0.9140637924679644
129,0.7840947124341799,6.0316609857847155e-06,3.5624579518863205e-05,-0.6202476846668523
130,0.7970695917755518,5.2145245884124276e-05,3.8631629901690415e-05,0.6034799524141525
131,-0.38188652086531794,1.4072985784146436e-05,-1.6665634815921053e-05,0.9239409832768922
132,-0.9907157920193636,-5.135345744864766e-05,-5.073091928370323e-05,-0.13409979597966273
133,-0.12511603041348882,-4.6316944122910875e-05,-1.1273675850807101e-05,-0.9918884944691282
134,0.9256420172172544,3.253665492292034e-05,4.316979615757545e-05,-0.3777299715515006
135,0.6055865932722792,6.83065459302772e-05,3.485152154966371e-05,0.7954585094864799
136,-0.6083830159830714,-2.414407403944157e-06,-1.8110935954249096e-05,0.793319448385635
137,-0.9260379889105359,-6.651306010318274e-05,-5.010853808922403e-05,-0.3767433514364801
138,0.1169839184463228,-2.7433085034732043e-05,-2.737896311492086e-06,-0.9928710759414167
139,0.9878347497270556,5.5018109192272067e-05,5.008312656598559e-05,-0.1538082929447372
140,0.41509002606137324,5.753534836377154e-05,2.747394722757852e-05,0.9094894361219277
141,-0.7626298123099307,-2.6374610030293887e-05,-3.859509477016595e-05,0.6464231079608123
142,-0.8306770236794851,-7.247210569767634e-05,-5.779938613800389e-05,-0.5562724370833559
143,0.30614012895121573,-1.6049527921208588e-05,1.3010668801831325e-05,-0.9517026183480912
144,0.9992869640389694,6.466201140826383e-05,6.54802113553433e-05,0.02968994860023577
145,0.25098908200462433,5.231543854693819e-05,1.615008445146573e-05,0.9677069295153804
146,-0.8582558540160957,-2.6203538155267558e-05,-5.993155260252233e-05,0.5126845160838303
147,-0.7349260711317828,-6.501375444255244e-05,-4.648694376439537e-05,-0.6777377656066086
148,0.44054000415251204,-7.793113211355768e-06,3.64855128892025e-05,-0.8974216544481982
149,0.9861339532691018,5.83545151579266e-05,5.333674136516204e-05,0.16424746980345262
150,0.12782128015971234,5.254916155782456e-05,-7.962644952871677e-06,0.9915116835225797
151,-0.9117416049863561,-2.566991627133273e-05,-4.86557355204491e-05,0.4100698149225027
152,-0.6590595815970122,-7.37650237134861e-05,-1.8889486323483567e-05,-0.7517092290419624
153,0.524122152647164,-1.468247621515319e-05,3.77539050788239e-05,-0.8513040376350522
154,0.9682434996248005,6.559750826167567e-05,5.0033883729619e-05,0.24884418818912035
155,0.05142621471651751,5.607042924434483e-05,-3.970273908628293e-06,0.9983839694127515
156,-0.9368676736374316,-4.039864863686049e-05,-5.192192718073592e-05,0.3488416072019199
157,-0.6149824346554615,-8.528049853382514e-05,-3.0866744394795295e-05,-0.7881652278760821
158,0.5639057712164015,-1.1320046919062765e-05,3.4500696509754655e-05,-0.825478293469556
159,0.9581676185572481,8.60280410190031e-05,5.3357737746900846e-05,0.2851583101490278
160,0.023530292248578832,6.326223821182556e-05,1.4713068186838221e-06,0.9994213758956494
161,-0.9430355940564593,-4.89240361637231e-05,-4.812260244338398e-05,0.33177844818595614
162,-0.6083351093645766,-0.00010093830069938639,-2.954317825666929e-05,-0.7932955241182904
163,0.5627645020413975,-9.839764559626982e-06,2.6217044692070808e-05,-0.8262456253378263
164,0.9612719700330218,9.950954457046053e-05,3.647342206701468e-05,0.27447812547043854
165,0.044411780340023355,7.720345576895816e-05,-5.123638156953277e-07,0.9987021371106988
166,-0.9324074282420397,-5.805663356567295e-05,-4.172033706965764e-05,0.3605427489868205
167,-0.6398929844924091,-0.00011519400876256475,-3.111957071799939e-05,-0.7680546765976553
168,0.5205900781896947,-1.3259085099624456e-05,1.797322324683474e-05,-0.8534361881566881
169,0.9761638700082176,0.00010866684806177737,4.550252147409199e-05,0.2155638411133367
170,0.11387665719765971,8.180895394868726e-05,1.09362905132757e-05,0.9931727602013088
171,-0.9008230855460384,-6.232442204819667e-05,-4.2793133730253686e-05,0.4334444898403865
172,-0.7064031200405212,-0.0001247034376718412,-3.816707740783209e-05,-0.7073523245951585
173,0.433670622741576,-7.328123008455026e-06,2.1674783762071895e-05,-0.9007101866660033
174,0.9937889275699896,0.00012034390353271877,6.409770637756414e-05,0.10830021826920427
175,0.23053131559004555,7.740620337314222e-05,4.495443171145089e-05,0.9727266098252426
176,-0.8379443337275987,-5.836963864281752e-05,-4.48701738113084e-05,0.5451489578152463
177,-0.7970400045402279,-0.0001221732490790538,-7.4329908628141e-05,-0.6033752198515631
178,0.29626004748041895,-4.706851481547933e-05,-9.237549583978729e-06,-0.9547569278673269
179,0.9984603737374869,8.05909118687104e-05,4.663541372964375e-05,-0.049030886374740124
180,0.3893487519900512,0.0001049869320913534,2.8347532331918378e-05,0.9207231149200976
181,-0.7287612588508872,-1.0206947755081643e-06,-3.102834405352232e-05,0.6842710634267256
182,-0.8952738469330852,-0.00010261853470910964,-5.27555547352264e-05,-0.44474816868898326
183,0.10398821942670916,-7.774366690419524e-05,-3.2633520796966544e-06,-0.9942328788248331
184,0.9672006635649598,4.4696190883165164e-05,4.35292958179479e-05,-0.25264954906246184
185,0.5785394072451125,0.0001115874864726688,2.6978567582087637e-05,0.8152284424504035
186,-0.556924449220908,3.3450628834303077e-05,-2.4024412900292074e-05,0.8301426373353921
187,-0.9743788972366051,-8.645004005331894e-05,-4.815010020236129e-05,-0.22334670498559417
188,-0.14168451148971928,-9.577315800513933e-05,-9.4754483076528e-06,-0.9895553754157428
189,0.8720619174772544,1.538980595533675e-05,4.18100539243902e-05,-0.48867037531805557
190,0.7718725587229721,0.00010378720956648083,4.04046643548742e-05,0.6352163604013372
191,-0.3107807355520489,6.469191138653885e-05,-8.669599904343108e-06,0.9501046216975466
192,-0.9978869560459928,-6.134450512292152e-05,-4.625222737828255e-05,0.059172984112190574
193,-0.42265741075517177,-9.82043989232733e-05,-2.3900370027797247e-05,-0.9058901101311093
194,0.6857317400829905,-8.843783609052546e-06,3.89350942998617e-05,-0.7273544873131674
195,0.9302677127805339,8.653960770239797e-05,5.227821336469781e-05,0.36588373767023596
196,0.007471653831091718,6.591828948518357e-05,-2.0932813136916885e-05,0.9996046670092449
197,-0.9235725048796313,-2.2708924362744154e-05,-6.99365348571676e-05,0.3824598151957395
198,-0.702805547363391,-7.711392847824084e-05,-1.7304574294648e-05,-0.710860332067938
199,0.3920753140770933,-5.391193644853195e-05,5.45009652423989e-05,-0.9195278054606657
200,0.9995528230170707,3.607949505707161e-05,5.0685739503199575e-05,0.012040136880381969
201,0.3716259435503345,8.668175320644572e-05,-2.0906053447706967e-05,0.9279770142853373
202,-0.7142829467594641,4.362501641383277e-05,-5.8683030243251914e-05,0.6993164163221687
203,-0.9210531814071319,-6.029268309823723e-05,-1.828981819950265e-05,-0.38845977436795137
204,0.000299204668684272,-9.958033511652857e-05,4.526508487385561e-05,-0.9996180492651346
205,0.920921085840915,-1.391587231901752e-05,5.0444946121608e-05,-0.3887635516748137
206,0.7185972320204671,8.045015696167105e-05,8.876925639556958e-06,0.6948720348895431
207,-0.3567775834600763,6.9539972657048e-05,-4.6252126445223294e-05,0.933774751261406
208,-0.9987428909147711,-2.536130780853978e-05,-4.287072554285232e-05,0.0416480611886938
209,-0.43504016255325706,-8.659331310328295e-05,1.0027579040936955e-05,-0.899976869261808
210,0.6523536899548246,-4.3071770437510747e-05,6.333858894456064e-05,-0.7573964497283896
211,0.9553961875981898,5.257960255161287e-05,4.632834631353299e-05,0.29398849936990024
212,0.1145840662524778,8.079346976500546e-05,-3.2861689358341185e-05,0.9930146094032145
213,-0.8618071571697439,2.041588329789277e-05,-6.838255587443231e-05,0.5064507344944972
214,-0.8128971515330681,-6.612835104500532e-05,-1.5528126838600713e-05,-0.5817203313693652
215,0.20042876097574314,-7.122475199744564e-05,5.527457145792681e-05,-0.9792982436784239
216,0.9754157288266598,5.357889340254258e-06,6.216696702625309e-05,-0.21853444147326512
217,0.600665797961209,8.351079706090466e-05,-1.7546048129137751e-06,0.7989932090333146
218,-0.480157787323935,6.046816173864166e-05,-6.398380092939158e-05,0.8767180118801067
219,-0.9969352934280329,-3.980052799948263e-05,-5.2232886040854006e-05,-0.07281762802952779
220,-0.3494980036421181,-9.66277473995629e-05,2.0253070352807805e-05,-0.9364987657213223
221,0.7048751645089649,-3.273128473089955e-05,7.606468143566199e-05,-0.7087497645170937
222,0.9394465419948638,6.397977849811968e-05,4.2682985229272185e-05,0.34148475416623
223,0.08606124496438156,8.995809799009101e-05,-4.6518181493322884e-05,0.9958722484216477
224,-0.8654007581118801,9.924789926924887e-06,-9.619632251474147e-05,0.5002459606667353
225,-0.8211342950612837,-7.979989245224593e-05,-3.857092157337429e-05,-0.5699994610705845
226,0.165263597526368,-8.2275910478211e-05,6.775240145492778e-05,-0.9858221425157978
227,0.9612843729931236,9.572971497379378e-06,9.444051011861094e-05,-0.27401849514726945
228,0.6608237445836492,8.44450014987494e-05,1.0925113969385112e-05,0.7499748041209824
229,-0.389998334103631,6.542373768354575e-05,-8.41143159007968e-05,0.9203520813667883
230,-0.9983795325471541,-2.5810158858420845e-05,-7.751186385177479e-05,0.04879959534040035
231,-0.47859671807019216,-8.781601770177879e-05,1.55879459140586e-05,-0.877544712984346
232,0.5791113080208279,-5.696774272607147e-05,9.086249653913208e-05,-0.8147183981855036
233,0.9864090959102869,3.460016424305126e-05,6.323104726023996e-05,0.16164627027320366
234,0.2895330708380015,0.00010253451679895277,-3.27599708619741e-05,0.9567128486445895
235,-0.729118877062957,5.5459956143266354e-05,-8.752296824060123e-05,0.6837477475435654
236,-0.9368451614733401,-6.276905818809045e-05,-3.8645961717902573e-05,-0.34848660688484545
237,-0.10578593974637629,-0.0001113510203558629,4.4372884031290806e-05,-0.9939454531893013
238,0.8408145473328836,-2.911114783405858e-05,7.404261035368615e-05,-0.5405049356834108
239,0.8606882981678599,8.478564923101786e-05,2.7323592845903502e-05,0.5082586058411577
240,-0.0641506648493207,0.000104484970785346,-3.9086828881070576e-05,0.9974930077628117
241,-0.9179279146842811,3.6583416679394445e-06,-5.991952514960708e-05,0.39561650498073614
242,-0.7696482421617632,-9.570914179185018e-05,-2.1147041714210336e-05,-0.6377633805754316
243,0.21510421038354394,-8.120021339706924e-05,4.305953921716912e-05,-0.9761286737284542
244,0.9662332883470881,2.6238664806025804e-05,6.688677569520723e-05,-0.25590374194487253
245,0.6724132716385951,0.00010246247272869942,2.7800066532877784e-05,0.7395609134545382
246,-0.34460674018850973,6.306865278402855e-05,-3.481540020228705e-05,0.9382604234200734
247,-0.9911507328796334,-4.003539606364235e-05,-6.193749897958171e-05,0.1292406259411366
248,-0.5762874998305543,-9.715944505385795e-05,-2.3306740812291086e-05,-0.816683598830503
249,0.45222884152244935,-4.457640257933816e-05,4.333351592590057e-05,-0.8913837216855588
250,0.9993740888626289,4.572620512467533e-05,6.008839995838572e-05,-0.017994067344108577
251,0.4868232997184415,9.029127114346202e-05,1.8822575485391885e-06,0.8729673001467748
252,-0.5388973095551377,5.215543857586842e-05,-5.4821063605221095e-05,0.8418164917202129
253,-0.9966397614698196,-3.1571280023823316e-05,-4.92469945279615e-05,-0.07596712550711854
254,-0.4080196328593686,-7.929370057339521e-05,1.2284396779982842e-05,-0.9124572758584795
255,0.6073254301521869,-4.4640872389427705e-05,6.912853081878284e-05,-0.7938580647834295
256,0.987914703548982,2.83228063439891e-05,5.788322049292599e-05,0.15190732877313018
257,0.34140083872921234,6.843847899042501e-05,-1.91025298714932e-05,0.9394111313099929
258,-0.6584048163932609,3.63927433605065e-05,-7.35523938708962e-05,0.7520288650151987
259,-0.9767066593312999,-2.9636293931860604e-05,-6.0816769351994196e-05,-0.2123321302314053
260,-0.28862482875164563,-6.144933701556098e-05,1.218329151713413e-05,-0.9569394216845312
261,0.6950165196917121,-3.3486207707086195e-05,8.223363394880913e-05,-0.7183215858542361
262,0.9664308673756403,2.7718484914826058e-05,5.866196056579592e-05,0.25503287414544373
263,0.251968816659739,6.729101150385899e-05,-1.780351822475837e-05,0.9672324572686696
264,-0.7178093892018438,3.90583691848014e-05,-6.982438365955877e-05,0.6955380045682822
265,-0.9629901145318388,-3.920151664521824e-05,-5.721227393578447e-05,-0.2677122343362895
266,-0.24490548085209363,-7.722733324755056e-05,4.505932498151405e-06,-0.9690395427273055
267,0.7188094797426041,-3.65287751277101e-05,5.7173895600564064e-05,-0.6944967930888675
268,0.9605797120316885,4.6511113110753744e-05,5.253720550744299e-05,0.27621733348006755
269,0.24200139143803637,8.099018825337314e-05,2.259776853942064e-06,0.9697635077391435
270,-0.7168196474836435,3.5756120695192326e-05,-5.4616971256077884e-05,0.6965429416091498
271,-0.9629429074134321,-4.8490829614541186e-05,-5.937935502740143e-05,-0.26784318984182215
272,-0.2560893917742297,-8.828119029150809e-05,-4.5294024813379206e-08,-0.966133419109086
273,0.7024543952802045,-4.358934851203225e-05,5.364214622235185e-05,-0.7110203464384075
274,0.9696375676899383,4.07829793725217e-05,4.1627313044574596e-05,0.2424698937113962
275,0.286968889577907,8.504671609432302e-05,-1.9533168564407936e-05,0.9574100829112528
276,-0.6749642510280285,5.028195116128534e-05,-6.91918945497696e-05,0.7371601085100035
277,-0.9793204603871981,-2.6642321661422094e-05,-4.829090910634763e-05,-0.19977428160152094
278,-0.3341346964740138,-7.931577261315726e-05,2.83822961152247e-05,-0.9419813634082408
279,0.6330259895886222,-5.7349056950314354e-05,7.501542580075743e-05,-0.7734659284601652
280,0.9915759367909913,2.1074980015745298e-05,5.37392257308026e-05,0.12547915857059888
281,0.4094416449832932,7.360022161816273e-05,-1.25289552504376e-05,0.9117685903029864
282,-0.5633762148775995,5.0359819684524124e-05,-6.860505982701176e-05,0.825571457523617
283,-0.998376311838961,-2.5614158053162618e-05,-6.483025824098639e-05,-0.04692872556237632
284,-0.48515446055618383,-8.118102190695353e-05,-1.725128871082379e-06,-0.8738302395339003
285,0.4863636715449566,-6.489155508006008e-05,6.222340220077096e-05,-0.8731558239437738
286,0.9982500127166756,1.5454207207417716e-05,6.437301986869594e-05,-0.04943894820705719
287,0.5718567345183809,7.845913768001065e-05,1.1276422588608226e-05,0.8197095540505603
288,-0.3892670425657592,6.629600036796501e-05,-5.11392907636919e-05,0.9205496354954839
289,-0.9861405847978402,-8.2414423131153e-06,-6.708956048088696e-05,0.16267697613144738
290,-0.6657625590692288,-7.955395711364023e-05,-1.690915645622732e-05,-0.7454487604833976
291,0.27078031496092997,-8.270619191141554e-05,4.7061142121022615e-05,-0.9620853657991472
292,0.9562750691044757,-6.777662618146075e-06,6.516182514906039e-05,-0.2906283239107022
293,0.7615905394785237,7.010625786087639e-05,2.696713344060765e-05,0.6472273767074573
294,-0.13065259796170697,7.973469395503899e-05,-3.708339878361418e-05,0.9908834057952149
295,-0.9024859927828676,2.198230803275327e-05,-6.235992181146329e-05,0.4294597357909058
296,-0.852351803730043,-4.618240413543779e-05,-3.418668029799172e-05,-0.5219287701401434
297,-0.044518336387740665,-6.863589795987252e-05,3.070992739390561e-05,-0.9984627218212467
298,0.8101345320812803,-3.136384370369029e-05,6.800311055578273e-05,-0.5853104645635937
299,0.9346462692009692,3.4102478322668644e-05,3.903501895032531e-05,0.35403286295874975
300,0.22094991669676656,8.084911240944777e-05,-2.261011695957557e-05,0.9747208130167708
301,-0.6892163605400852,5.57809677548371e-05,-6.200658468449978e-05,0.7237934491305327
302,-0.9846933917054319,-1.4772237451284247e-05,-5.04938724026493e-05,-0.17108973988977966
303,-0.40645580099073325,-6.454341107516997e-05,3.0498508460256414e-06,-0.9130624728938179
304,0.5301929607512609,-5.202664513892988e-05,5.808305657382974e-05,-0.8472198337483303
305,0.9988088378450708,9.470888335838496e-06,6.623095730604392e-05,-0.03554656868944789
306,0.5906499601843807,6.058821480436662e-05,1.6339467060706785e-05,0.8062331610795751
307,-0.333178026890154,5.3862475235237997e-05,-4.4213467735519985e-05,0.9422676484896118
308,-0.9656572964605155,-8.658334011566378e-06,-6.186321764131365e-05,0.2576403362683421
309,-0.7595489548660757,-6.508261068779708e-05,-2.7484288715707473e-05,-0.6495803114418339
310,0.10277472896146811,-6.246605829196564e-05,2.894519213892308e-05,-0.9941343942175404
311,0.875431961985525,-6.653437876917731e-06,6.632227357015528e-05,-0.4821632131835198
312,0.9027999012046193,5.56911041404581e-05,5.029404811910706e-05,0.42873222228610663
313,0.16612054347414862,7.014924271356239e-05,-1.0491430525338138e-05,0.9855250359048472
314,-0.711003315968715,2.988615309367447e-05,-6.817554636093271e-05,0.7023721015006625
