,X,Y,Z
0,0.019439376738359992,-0.05333349141796756,0.998387524624178
1,0.019439376738359992,-0.05333349141796756,0.998387524624178
2,0.019042094930837878,-0.06786777425042785,0.9975125883110136
3,0.027108338426712765,-0.03302361912604387,0.9990868723827577
4,0.0034379598146538066,-0.03290604310602671,0.9994525365215785
5,0.0,-0.009090560178346408,0.9999586800041508
6,-0.003826179155195507,-0.02821883039322804,0.9995944467454342
7,0.011206498648730518,-0.032646536357365884,0.9994041314963147
8,-0.007732791719902232,-0.04398065501211338,0.9990024554108574
9,0.015104547623642777,-0.03264486196125213,0.9993528734279079
10,0.007454640309675084,-0.03329763765749438,0.9994176782828507
11,0.0033985800026958496,-0.024760514694889425,0.999687634496901
12,-0.003851269041462598,-0.055362362197585335,0.9984589007959586
13,0.022713371879660337,-0.04011089032929515,0.9989370446704074
14,0.0,-0.05292216238888735,0.9985986404597617
15,0.03091808102096761,-0.040732626927272426,0.9986916067383287
16,0.019201346058366826,-0.060558401665675214,0.9979799538554096
17,0.018918862727017236,-0.044144344190111005,0.9988460109091598
18,0.022691547331552254,-0.05938522990917673,0.9979771982106276
19,0.007309136171561714,-0.03264771440602953,0.9994401949453944
20,0.02664064821401202,-0.06732926586978998,0.9973750778018129
21,0.035998262731888116,-0.06149788546519707,0.9974578362836173
22,0.02324873041786597,-0.04501433994454907,0.9987157782539104
23,0.011153938971143201,-0.05189213673075224,0.9985904044156166
24,-0.003895023387910373,-0.052096511168082886,0.9986344588070859
25,0.022789063986425023,-0.051881887534740594,0.9983931732080579
26,0.0034082263083677865,-0.05209660377618004,0.9986362340053652
27,0.018988942872192754,-0.048202777841821025,0.9986570543769913
28,0.0111615861682124,-0.03639790267730243,0.9992750430561663
29,0.0034614628598007634,-0.05686602179740563,0.9983758179362154
30,0.015530488840649805,-0.02955789476186036,0.9994424119345834
31,0.018995501076164146,-0.040425913570010207,0.9990019601837102
32,-0.007792895658163394,-0.044322499286378526,0.9989868802112818
33,0.0034343433424861547,-0.056420493670942824,0.9984011884907454
34,0.011280460268384484,-0.06032886582893176,0.9981148126162281
35,0.003408892207121318,-0.04821119054776025,0.9988313474055004
36,0.0,-0.0627963370756055,0.9980263624022598
37,0.0,-0.057092065090589,0.9983689178373354
38,-0.0038807075889810746,-0.04802452635588172,0.9988386180844742
39,0.011324741249695206,-0.0605656843023548,0.9980999690014097
40,0.011197251100796226,-0.052093640339465674,0.9985794280897079
41,0.03138584142323741,-0.05729074077100405,0.9978640688891774
42,0.023331954009670402,-0.053117838214703894,0.9983156390568502
43,0.01899834950989426,-0.03653513403359963,0.9991517635960249
44,0.035156545257336844,-0.060059931494208484,0.9975754718087649
45,0.015207709156454339,-0.05641430168152369,0.9982916167873988
46,0.019191598448822515,-0.06840061851179083,0.9974733269296897
47,0.02334871594496704,-0.037258849040073115,0.9990328401168453
48,0.022789063986425023,-0.051881887534740594,0.9983931732080579
49,0.011206498648730518,-0.032646536357365884,0.9994041314963147
50,0.018763484745126,-0.06302611467321244,0.9978354776762641
51,0.01936241532539135,-0.05312234160008383,0.9984002772914734
52,0.0034514917971756503,-0.033035562944587885,0.9994482171605031
53,0.01900091060509722,-0.03264269235129736,0.9992864554432005
54,0.018838960255319226,-0.051686200572357725,0.9984856685235359
55,0.010987125406079086,-0.05493758377579277,0.9984293389940967
56,0.023217393049060515,-0.06866476463605327,0.9973695918552364
57,0.01876789873125762,-0.059191368476637155,0.9980702118964758
58,0.026487712846350733,-0.03997272532206502,0.9988496294730733
59,0.022814825304090774,-0.020873243805163182,0.9995217813731694
60,0.0267571072584744,-0.05984007093043061,0.9978492988032811
61,0.030901116833322646,-0.05248227521207252,0.9981436428525794
62,0.030534923913168945,-0.05573750235915294,0.9979784312560971
63,0.011372131982610235,-0.05686268522595992,0.9983172389792051
64,-0.012306809324946395,-0.06448800347916736,0.9978425927226751
65,0.01951281242992786,-0.05753733359057445,0.998152646339407
66,0.0034059211107151086,-0.06373895372934228,0.9979607935579817
67,0.011405485691711527,-0.07289862390863563,0.9972741376012734
68,0.019059987789876203,-0.05229260736595453,0.998449898633036
69,0.01532040168569328,-0.06474000751967832,0.9977845542593556
70,0.011201457284896264,-0.04432106438086203,0.99895453880887
71,0.0,-0.029095027746197204,0.9995766500676414
72,0.018726117470067343,-0.016805616108987603,0.9996834017786304
73,0.0033092735463514512,-0.035456087343749706,0.9993657561568076
74,0.015047818179231488,-0.028639267617459205,0.9994765407543992
75,0.0034784605276224796,-0.037268783786443195,0.99929922348986
76,0.015019816212072996,-0.06734557350397083,0.9976166492447772
77,0.015033712894880875,-0.051889500158944724,0.9985396673391843
78,0.007167498565283108,-0.05112819557655188,0.9986663780169045
79,0.011243563296483376,-0.048398383771327366,0.9987648265396221
80,0.018918862727017236,-0.044144344190111005,0.9988460109091598
81,-0.003937375946656224,-0.06841268825853888,0.997649337771491
82,0.018907867691065523,-0.055753536028394224,0.9982655136584192
83,0.011332063291738598,-0.04877933566541797,0.9987452932322597
84,0.01914526574144119,-0.040744640272193836,0.9989861526011155
85,0.03054129510691366,-0.05187115610674895,0.9981866621315583
86,0.0,-0.029095027746197204,0.9995766500676414
87,0.018988942872192754,-0.048202777841821025,0.9986570543769913
88,0.018775901510757646,-0.05151319384188646,0.9984957968778168
89,0.011201457284896264,-0.04432106438086203,0.99895453880887
90,0.015334189833750003,-0.04896972561032405,0.9986825464559757
91,0.011380950453200903,-0.04107175236125316,0.999091379767015
92,0.02324873041786597,-0.04501433994454907,0.9987157782539104
93,0.022768004677348085,-0.0673357115977294,0.9974705609222959
94,0.018988942872192754,-0.048202777841821025,0.9986570543769913
95,0.01913475489088171,-0.052497736912724136,0.9984377040027627
96,0.019205779442208838,-0.056631986936875,0.9982103766699678
97,0.019075849612516203,-0.032771434126632755,0.9992808139191127
98,0.019443357346585078,-0.04935629334316666,0.9985919647996955
99,-0.0038977149337872333,-0.03654145168967853,0.9993245369381789
100,-0.0038373233251364574,-0.051324764334923806,0.9986746434728694
101,0.01503057450685861,-0.05575720550367475,0.9983312155113727
102,0.0033570515976333814,-0.055150720102489656,0.998472397353451
103,0.0,-0.040276621327040484,0.9991885676760309
104,0.0034510153140695503,-0.03697473136820977,0.9993102419837149
105,0.022804682106519047,-0.0363907038835171,0.999077405982581
106,0.0,-0.039530771393176796,0.9992183535709602
107,0.011289763528790655,-0.0446704677327056,0.9989379813341793
108,0.0072453178796788925,-0.05554723923155145,0.9984297719832754
109,-0.003928465451116891,-0.03682974074173152,0.9993138332656544
110,0.010893782978603423,-0.06962805528541566,0.9975135384592965
111,0.01110356122135241,-0.06324481687656339,0.9979362725477282
112,0.02269658546973617,-0.05553438787296288,0.9981987761821741
113,0.007304531093232669,-0.0482101844634045,0.9988105035188168
114,0.022761895123279353,-0.07119179686538071,0.9972029002111231
115,0.019348799080463174,-0.06499217209377864,0.9976981715632622
116,0.019338216748296937,-0.07288973289620905,0.9971525059946023
117,0.01876789873125762,-0.059191368476637155,0.9980702118964758
118,0.015453149006486257,-0.053337201756813175,0.9984569810935955
119,0.02350157950951576,-0.06550518686331323,0.997575433866813
