,X,Y,Z
0,0.4229607014876001,0.0629525715445204,-0.9039586377335245
1,0.4229607014876001,0.0629525715445204,-0.9039586377335245
2,0.4229607014876001,0.0629525715445204,-0.9039586377335245
3,0.4266188405568192,0.08144758128969695,-0.900756713205077
4,0.4266188405568192,0.08144758128969695,-0.900756713205077
5,0.4266188405568192,0.08144758128969695,-0.900756713205077
6,0.4266188405568192,0.08144758128969695,-0.900756713205077
7,0.4266188405568192,0.08144758128969695,-0.900756713205077
8,0.4266188405568192,0.08144758128969695,-0.900756713205077
9,0.4266188405568192,0.08144758128969695,-0.900756713205077
10,0.4345872277931221,0.07892546009836106,-0.897164819410208
11,0.4345872277931221,0.07892546009836106,-0.897164819410208
12,0.4345872277931221,0.07892546009836106,-0.897164819410208
13,0.42277879330084206,0.06442284616077293,-0.9039401467064229
14,0.42277879330084206,0.06442284616077293,-0.9039401467064229
15,0.42277879330084206,0.06442284616077293,-0.9039401467064229
16,0.42277879330084206,0.06442284616077293,-0.9039401467064229
17,0.42820993404690133,0.07867103255822619,-0.900248366296641
18,0.42820993404690133,0.07867103255822619,-0.900248366296641
19,0.42820993404690133,0.07867103255822619,-0.900248366296641
20,0.41390027654612954,0.05298701586315749,-0.90877881644818
21,0.41390027654612954,0.05298701586315749,-0.90877881644818
22,0.41390027654612954,0.05298701586315749,-0.90877881644818
23,0.41390027654612954,0.05298701586315749,-0.90877881644818
24,0.41390027654612954,0.05298701586315749,-0.90877881644818
25,0.41390027654612954,0.05298701586315749,-0.90877881644818
26,0.41390027654612954,0.05298701586315749,-0.90877881644818
27,0.4325998812859346,0.07275708206341777,-0.8986455083741377
28,0.4325998812859346,0.07275708206341777,-0.8986455083741377
29,0.4325998812859346,0.07275708206341777,-0.8986455083741377
30,0.4370137211389933,0.06429698109978127,-0.8971537804399559
31,0.4370137211389933,0.06429698109978127,-0.8971537804399559
32,0.4370137211389933,0.06429698109978127,-0.8971537804399559
33,0.4370137211389933,0.06429698109978127,-0.8971537804399559
34,0.4140990005615072,0.043009758178527854,-0.9092151441960177
35,0.4140990005615072,0.043009758178527854,-0.9092151441960177
36,0.4140990005615072,0.043009758178527854,-0.9092151441960177
37,0.41626515507645895,0.07829633358649954,-0.9058658867713714
38,0.41626515507645895,0.07829633358649954,-0.9058658867713714
39,0.41626515507645895,0.07829633358649954,-0.9058658867713714
40,0.4367464437248168,0.06352786430087752,-0.897338706593611
41,0.4367464437248168,0.06352786430087752,-0.897338706593611
42,0.4367464437248168,0.06352786430087752,-0.897338706593611
43,0.4367464437248168,0.06352786430087752,-0.897338706593611
44,0.41202871402081903,0.05274742067843075,-0.9096428136549658
45,0.41202871402081903,0.05274742067843075,-0.9096428136549658
46,0.41202871402081903,0.05274742067843075,-0.9096428136549658
47,0.4134366471991575,0.042327461695891896,-0.9095485279736878
48,0.4134366471991575,0.042327461695891896,-0.9095485279736878
49,0.4134366471991575,0.042327461695891896,-0.9095485279736878
50,0.4134366471991575,0.042327461695891896,-0.9095485279736878
51,0.4134366471991575,0.042327461695891896,-0.9095485279736878
52,0.4134366471991575,0.042327461695891896,-0.9095485279736878
53,0.4134366471991575,0.042327461695891896,-0.9095485279736878
54,0.43721644974578777,0.07744495262200495,-0.8960156557700677
55,0.43721644974578777,0.07744495262200495,-0.8960156557700677
56,0.43721644974578777,0.07744495262200495,-0.8960156557700677
57,0.4268474124055109,0.06770676163537696,-0.9017854960862755
58,0.4268474124055109,0.06770676163537696,-0.9017854960862755
59,0.4268474124055109,0.06770676163537696,-0.9017854960862755
60,0.4268474124055109,0.06770676163537696,-0.9017854960862755
61,0.4238808074157145,0.08982147575514289,-0.901253107399786
62,0.4238808074157145,0.08982147575514289,-0.901253107399786
63,0.4238808074157145,0.08982147575514289,-0.901253107399786
64,0.409147033739654,0.08795598637261512,-0.9082193838733364
65,0.409147033739654,0.08795598637261512,-0.9082193838733364
66,0.409147033739654,0.08795598637261512,-0.9082193838733364
67,0.409147033739654,0.08795598637261512,-0.9082193838733364
68,0.409147033739654,0.08795598637261512,-0.9082193838733364
69,0.409147033739654,0.08795598637261512,-0.9082193838733364
70,0.409147033739654,0.08795598637261512,-0.9082193838733364
71,0.4262605906367916,0.08424973200442677,-0.9006685802930819
72,0.4262605906367916,0.08424973200442677,-0.9006685802930819
73,0.4262605906367916,0.08424973200442677,-0.9006685802930819
74,0.41592210211992053,0.08813500483628528,-0.9051193434518203
75,0.41592210211992053,0.08813500483628528,-0.9051193434518203
76,0.41592210211992053,0.08813500483628528,-0.9051193434518203
77,0.41592210211992053,0.08813500483628528,-0.9051193434518203
78,0.43079252234642496,0.06338166818891611,-0.9002225096208132
79,0.43079252234642496,0.06338166818891611,-0.9002225096208132
80,0.43079252234642496,0.06338166818891611,-0.9002225096208132
81,0.4324400406389032,0.07764355859060254,-0.8983134692642716
82,0.4324400406389032,0.07764355859060254,-0.8983134692642716
83,0.4324400406389032,0.07764355859060254,-0.8983134692642716
84,0.398559534897428,0.06979867600701345,-0.914482608894239
85,0.398559534897428,0.06979867600701345,-0.914482608894239
86,0.398559534897428,0.06979867600701345,-0.914482608894239
87,0.398559534897428,0.06979867600701345,-0.914482608894239
88,0.4083172656301781,0.09883359181093991,-0.9074739289467456
89,0.4083172656301781,0.09883359181093991,-0.9074739289467456
90,0.4083172656301781,0.09883359181093991,-0.9074739289467456
91,0.4262605906367916,0.08424973200442677,-0.9006685802930819
92,0.4262605906367916,0.08424973200442677,-0.9006685802930819
93,0.4262605906367916,0.08424973200442677,-0.9006685802930819
94,0.4262605906367916,0.08424973200442677,-0.9006685802930819
95,0.4262605906367916,0.08424973200442677,-0.9006685802930819
96,0.4262605906367916,0.08424973200442677,-0.9006685802930819
97,0.4262605906367916,0.08424973200442677,-0.9006685802930819
98,0.42843442020188,0.07780804766886684,-0.9002165602255039
99,0.42843442020188,0.07780804766886684,-0.9002165602255039
100,0.42843442020188,0.07780804766886684,-0.9002165602255039
101,0.42134886297491514,0.0519341170933884,-0.9054103948770836
102,0.42134886297491514,0.0519341170933884,-0.9054103948770836
103,0.42134886297491514,0.0519341170933884,-0.9054103948770836
104,0.42134886297491514,0.0519341170933884,-0.9054103948770836
105,0.41133019969520956,0.07848949355945097,-0.9081006916743759
106,0.41133019969520956,0.07848949355945097,-0.9081006916743759
107,0.41133019969520956,0.07848949355945097,-0.9081006916743759
108,0.4280857231129731,0.08758625833013406,-0.8994838859137889
109,0.4280857231129731,0.08758625833013406,-0.8994838859137889
110,0.4280857231129731,0.08758625833013406,-0.8994838859137889
111,0.4280857231129731,0.08758625833013406,-0.8994838859137889
112,0.4280857231129731,0.08758625833013406,-0.8994838859137889
113,0.4280857231129731,0.08758625833013406,-0.8994838859137889
114,0.4280857231129731,0.08758625833013406,-0.8994838859137889
115,0.4147791560856377,0.07709951410392919,-0.9066498313030364
116,0.4147791560856377,0.07709951410392919,-0.9066498313030364
117,0.4147791560856377,0.07709951410392919,-0.9066498313030364
118,0.418476310125285,0.07778674434643766,-0.904890490760019
119,0.418476310125285,0.07778674434643766,-0.904890490760019
120,0.418476310125285,0.07778674434643766,-0.904890490760019
121,0.418476310125285,0.07778674434643766,-0.904890490760019
122,0.424709660029954,0.06815056751795188,-0.9027608790949141
123,0.424709660029954,0.06815056751795188,-0.9027608790949141
124,0.424709660029954,0.06815056751795188,-0.9027608790949141
125,0.4349085850340321,0.0689854290884255,-0.8978282314770358
126,0.4349085850340321,0.0689854290884255,-0.8978282314770358
127,0.4349085850340321,0.0689854290884255,-0.8978282314770358
128,0.42048154479124317,0.06407279244551564,-0.905035882028002
129,0.42048154479124317,0.06407279244551564,-0.905035882028002
130,0.42048154479124317,0.06407279244551564,-0.905035882028002
131,0.42048154479124317,0.06407279244551564,-0.905035882028002
132,0.4205895364117878,0.07638333699410688,-0.9040298820783315
133,0.4205895364117878,0.07638333699410688,-0.9040298820783315
134,0.4205895364117878,0.07638333699410688,-0.9040298820783315
135,0.42017944671790053,0.08304780352053492,-0.9036328318992475
136,0.42017944671790053,0.08304780352053492,-0.9036328318992475
137,0.42017944671790053,0.08304780352053492,-0.9036328318992475
138,0.42017944671790053,0.08304780352053492,-0.9036328318992475
139,0.42017944671790053,0.08304780352053492,-0.9036328318992475
140,0.42017944671790053,0.08304780352053492,-0.9036328318992475
141,0.42017944671790053,0.08304780352053492,-0.9036328318992475
142,0.42280874787983164,0.05869649777211869,-0.9043160309679226
143,0.42280874787983164,0.05869649777211869,-0.9043160309679226
144,0.42280874787983164,0.05869649777211869,-0.9043160309679226
145,0.4325998812859346,0.07275708206341777,-0.8986455083741377
146,0.4325998812859346,0.07275708206341777,-0.8986455083741377
147,0.4325998812859346,0.07275708206341777,-0.8986455083741377
148,0.4325998812859346,0.07275708206341777,-0.8986455083741377
149,0.44124950593951795,0.07321333699826699,-0.8943929118646399
150,0.44124950593951795,0.07321333699826699,-0.8943929118646399
151,0.44124950593951795,0.07321333699826699,-0.8943929118646399
152,0.4361109228055084,0.08325975428128249,-0.8960329660937417
153,0.4361109228055084,0.08325975428128249,-0.8960329660937417
154,0.4361109228055084,0.08325975428128249,-0.8960329660937417
155,0.4361109228055084,0.08325975428128249,-0.8960329660937417
156,0.4361109228055084,0.08325975428128249,-0.8960329660937417
157,0.4361109228055084,0.08325975428128249,-0.8960329660937417
158,0.4361109228055084,0.08325975428128249,-0.8960329660937417
159,0.4282651187344398,0.08270113987764491,-0.8998608278719074
160,0.4282651187344398,0.08270113987764491,-0.8998608278719074
161,0.4282651187344398,0.08270113987764491,-0.8998608278719074
162,0.4473688256460737,0.06769201071068837,-0.8917841249573782
163,0.4473688256460737,0.06769201071068837,-0.8917841249573782
164,0.4473688256460737,0.06769201071068837,-0.8917841249573782
165,0.4473688256460737,0.06769201071068837,-0.8917841249573782
166,0.430168540714227,0.08306870464187727,-0.898918581902117
167,0.430168540714227,0.08306870464187727,-0.898918581902117
168,0.430168540714227,0.08306870464187727,-0.898918581902117
169,0.4370452857335531,0.08231551379734313,-0.8956648784039465
170,0.4370452857335531,0.08231551379734313,-0.8956648784039465
171,0.4370452857335531,0.08231551379734313,-0.8956648784039465
172,0.42843442020188,0.07780804766886684,-0.9002165602255039
173,0.42843442020188,0.07780804766886684,-0.9002165602255039
174,0.42843442020188,0.07780804766886684,-0.9002165602255039
175,0.42843442020188,0.07780804766886684,-0.9002165602255039
176,0.4407224523481393,0.0879481820806038,-0.8933245979289717
177,0.4407224523481393,0.0879481820806038,-0.8933245979289717
178,0.4407224523481393,0.0879481820806038,-0.8933245979289717
179,0.4414787953020286,0.0675439902480389,-0.8947258142470477
180,0.4414787953020286,0.0675439902480389,-0.8947258142470477
181,0.4414787953020286,0.0675439902480389,-0.8947258142470477
182,0.4414787953020286,0.0675439902480389,-0.8947258142470477
183,0.4414787953020286,0.0675439902480389,-0.8947258142470477
184,0.4414787953020286,0.0675439902480389,-0.8947258142470477
185,0.4414787953020286,0.0675439902480389,-0.8947258142470477
186,0.4394583837766476,0.06798820961481854,-0.8956862912213117
187,0.4394583837766476,0.06798820961481854,-0.8956862912213117
188,0.4394583837766476,0.06798820961481854,-0.8956862912213117
189,0.43714939440557005,0.05929301743611143,-0.8974323066695139
190,0.43714939440557005,0.05929301743611143,-0.8974323066695139
191,0.43714939440557005,0.05929301743611143,-0.8974323066695139
192,0.43714939440557005,0.05929301743611143,-0.8974323066695139
193,0.4361109228055084,0.08325975428128249,-0.8960329660937417
